epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
397,259.92,0.57576,0.81577,0.5,0.84686,0.78492,0.77707,0.81175,0.60105,0.77795,0.7707,0.79623,0.51869,0.91865,1.88067,0.90629,1.02853,0.00043184,0.00043184,0.00043184
398,260.461,0.47388,0.70203,0.49928,0.86047,0.78492,0.77707,0.81175,0.60105,0.77795,0.7707,0.79623,0.51869,0.91865,1.88067,0.90629,1.02853,0.00042788,0.00042788,0.00042788
399,261.072,0.6015,0.89067,0.51922,0.84533,0.78492,0.77707,0.81175,0.60105,0.77795,0.7707,0.79623,0.51869,0.91865,1.88067,0.90629,1.02853,0.00042392,0.00042392,0.00042392
400,261.675,0.55684,0.80463,0.50098,0.8426,0.76925,0.80892,0.81361,0.60081,0.76319,0.80255,0.80394,0.52375,0.93669,1.84555,0.90984,1.0287,0.00041996,0.00041996,0.00041996
401,262.318,0.64157,1.00095,0.57679,0.85913,0.76925,0.80892,0.81361,0.60081,0.76319,0.80255,0.80394,0.52375,0.93669,1.84555,0.90984,1.0287,0.000416,0.000416,0.000416
402,262.869,0.53358,0.78764,0.50841,0.8621,0.76925,0.80892,0.81361,0.60081,0.76319,0.80255,0.80394,0.52375,0.93669,1.84555,0.90984,1.0287,0.00041204,0.00041204,0.00041204
403,263.491,0.5628,0.85438,0.50974,0.85564,0.76925,0.80892,0.81361,0.60081,0.76319,0.80255,0.80394,0.52375,0.93669,1.84555,0.90984,1.0287,0.00040808,0.00040808,0.00040808
404,264.092,0.56949,0.84784,0.52357,0.86107,0.75668,0.7923,0.81752,0.60294,0.89443,0.66242,0.79318,0.51761,0.95124,1.81462,0.91284,1.02923,0.00040412,0.00040412,0.00040412
405,264.72,0.63407,1.00801,0.5456,0.84741,0.75668,0.7923,0.81752,0.60294,0.89443,0.66242,0.79318,0.51761,0.95124,1.81462,0.91284,1.02923,0.00040016,0.00040016,0.00040016
406,265.31,0.52471,0.76128,0.48343,0.85051,0.75668,0.7923,0.81752,0.60294,0.89443,0.66242,0.79318,0.51761,0.95124,1.81462,0.91284,1.02923,0.0003962,0.0003962,0.0003962
407,265.887,0.58849,0.87798,0.51805,0.87119,0.75668,0.7923,0.81752,0.60294,0.89443,0.66242,0.79318,0.51761,0.95124,1.81462,0.91284,1.02923,0.00039224,0.00039224,0.00039224
408,266.495,0.5718,0.85228,0.50689,0.87679,0.82126,0.73166,0.81708,0.60887,0.77659,0.75277,0.80835,0.51593,0.93928,1.80224,0.90957,1.02459,0.00038828,0.00038828,0.00038828
409,267.097,0.55345,0.80413,0.49763,0.8707,0.82126,0.73166,0.81708,0.60887,0.77659,0.75277,0.80835,0.51593,0.93928,1.80224,0.90957,1.02459,0.00038432,0.00038432,0.00038432
410,267.698,0.53409,0.75159,0.50485,0.84431,0.82126,0.73166,0.81708,0.60887,0.77659,0.75277,0.80835,0.51593,0.93928,1.80224,0.90957,1.02459,0.00038036,0.00038036,0.00038036
411,268.337,0.55461,0.81635,0.55237,0.84504,0.82126,0.73166,0.81708,0.60887,0.77659,0.75277,0.80835,0.51593,0.93928,1.80224,0.90957,1.02459,0.0003764,0.0003764,0.0003764
412,268.942,0.58819,0.89422,0.51716,0.85951,0.84512,0.72985,0.82213,0.61786,0.82106,0.73066,0.80882,0.51536,0.92534,1.78828,0.89667,1.01917,0.00037244,0.00037244,0.00037244
413,269.557,0.56675,0.88735,0.54351,0.85652,0.84512,0.72985,0.82213,0.61786,0.82106,0.73066,0.80882,0.51536,0.92534,1.78828,0.89667,1.01917,0.00036848,0.00036848,0.00036848
414,270.17,0.60532,0.95133,0.58249,0.8428,0.84512,0.72985,0.82213,0.61786,0.82106,0.73066,0.80882,0.51536,0.92534,1.78828,0.89667,1.01917,0.00036452,0.00036452,0.00036452
415,270.761,0.56264,0.87422,0.51412,0.84117,0.84512,0.72985,0.82213,0.61786,0.82106,0.73066,0.80882,0.51536,0.92534,1.78828,0.89667,1.01917,0.00036056,0.00036056,0.00036056
416,271.39,0.51005,0.75664,0.47257,0.83428,0.85116,0.72611,0.8258,0.61751,0.84571,0.69824,0.79956,0.52026,0.92085,1.82543,0.88594,1.02177,0.0003566,0.0003566,0.0003566
417,271.974,0.5113,0.81609,0.47596,0.85797,0.85116,0.72611,0.8258,0.61751,0.84571,0.69824,0.79956,0.52026,0.92085,1.82543,0.88594,1.02177,0.00035264,0.00035264,0.00035264
418,272.605,0.54204,0.83319,0.47809,0.8408,0.85116,0.72611,0.8258,0.61751,0.84571,0.69824,0.79956,0.52026,0.92085,1.82543,0.88594,1.02177,0.00034868,0.00034868,0.00034868
419,273.184,0.51143,0.75694,0.48293,0.85567,0.85116,0.72611,0.8258,0.61751,0.84571,0.69824,0.79956,0.52026,0.92085,1.82543,0.88594,1.02177,0.00034472,0.00034472,0.00034472
420,273.789,0.53408,0.80308,0.48577,0.83442,0.84512,0.73248,0.83102,0.62137,0.84491,0.70701,0.80068,0.52386,0.91033,1.83548,0.8734,1.02418,0.00034076,0.00034076,0.00034076
421,274.586,0.606,0.91077,0.51961,0.85831,0.84512,0.73248,0.83102,0.62137,0.84491,0.70701,0.80068,0.52386,0.91033,1.83548,0.8734,1.02418,0.0003368,0.0003368,0.0003368
422,275.187,0.67253,0.95997,0.55304,0.85238,0.84512,0.73248,0.83102,0.62137,0.84491,0.70701,0.80068,0.52386,0.91033,1.83548,0.8734,1.02418,0.00033284,0.00033284,0.00033284
423,275.987,0.55765,0.81711,0.54078,0.83997,0.84512,0.73248,0.83102,0.62137,0.84491,0.70701,0.80068,0.52386,0.91033,1.83548,0.8734,1.02418,0.00032888,0.00032888,0.00032888
424,276.617,0.5722,0.89251,0.50128,0.85341,0.87675,0.72499,0.83265,0.61569,0.84557,0.71338,0.79309,0.52457,0.91959,1.8589,0.8703,1.03282,0.00032492,0.00032492,0.00032492
425,277.254,0.54383,0.82236,0.49032,0.85911,0.87675,0.72499,0.83265,0.61569,0.84557,0.71338,0.79309,0.52457,0.91959,1.8589,0.8703,1.03282,0.00032096,0.00032096,0.00032096
426,277.85,0.55618,0.81119,0.50185,0.8584,0.87675,0.72499,0.83265,0.61569,0.84557,0.71338,0.79309,0.52457,0.91959,1.8589,0.8703,1.03282,0.000317,0.000317,0.000317
427,278.422,0.50767,0.72569,0.53863,0.86986,0.87675,0.72499,0.83265,0.61569,0.84557,0.71338,0.79309,0.52457,0.91959,1.8589,0.8703,1.03282,0.00031304,0.00031304,0.00031304
428,279.063,0.54747,0.76428,0.50051,0.84051,0.85877,0.73885,0.83649,0.6115,0.84305,0.72611,0.80398,0.52625,0.9277,1.85162,0.87752,1.03514,0.00030908,0.00030908,0.00030908
429,279.684,0.52009,0.73495,0.4819,0.82748,0.85877,0.73885,0.83649,0.6115,0.84305,0.72611,0.80398,0.52625,0.9277,1.85162,0.87752,1.03514,0.00030512,0.00030512,0.00030512
430,280.276,0.53156,0.83999,0.49469,0.86904,0.85877,0.73885,0.83649,0.6115,0.84305,0.72611,0.80398,0.52625,0.9277,1.85162,0.87752,1.03514,0.00030116,0.00030116,0.00030116
431,280.866,0.60017,0.89872,0.51435,0.86719,0.85877,0.73885,0.83649,0.6115,0.84305,0.72611,0.80398,0.52625,0.9277,1.85162,0.87752,1.03514,0.0002972,0.0002972,0.0002972
432,281.487,0.53279,0.80665,0.48903,0.8397,0.85236,0.73885,0.84169,0.61198,0.83766,0.72611,0.81295,0.53105,0.91065,1.8121,0.8741,1.02675,0.00029324,0.00029324,0.00029324
433,282.075,0.51273,0.80602,0.46928,0.83106,0.85236,0.73885,0.84169,0.61198,0.83766,0.72611,0.81295,0.53105,0.91065,1.8121,0.8741,1.02675,0.00028928,0.00028928,0.00028928
434,282.654,0.51174,0.78171,0.47396,0.84144,0.85236,0.73885,0.84169,0.61198,0.83766,0.72611,0.81295,0.53105,0.91065,1.8121,0.8741,1.02675,0.00028532,0.00028532,0.00028532
435,283.217,0.56087,0.81377,0.52598,0.87662,0.85236,0.73885,0.84169,0.61198,0.83766,0.72611,0.81295,0.53105,0.91065,1.8121,0.8741,1.02675,0.00028136,0.00028136,0.00028136
436,283.827,0.53695,0.78294,0.49881,0.84456,0.85581,0.75159,0.84175,0.61865,0.83991,0.73885,0.81088,0.52636,0.90035,1.80859,0.87585,1.02278,0.0002774,0.0002774,0.0002774
437,284.434,0.54805,0.81092,0.48925,0.85415,0.85581,0.75159,0.84175,0.61865,0.83991,0.73885,0.81088,0.52636,0.90035,1.80859,0.87585,1.02278,0.00027344,0.00027344,0.00027344
438,285.072,0.59122,0.95471,0.53832,0.84698,0.85581,0.75159,0.84175,0.61865,0.83991,0.73885,0.81088,0.52636,0.90035,1.80859,0.87585,1.02278,0.00026948,0.00026948,0.00026948
439,285.691,0.52327,0.78181,0.4901,0.82753,0.85581,0.75159,0.84175,0.61865,0.83991,0.73885,0.81088,0.52636,0.90035,1.80859,0.87585,1.02278,0.00026552,0.00026552,0.00026552
440,286.352,0.54634,0.80695,0.49693,0.83797,0.81489,0.78344,0.8431,0.62239,0.79527,0.78344,0.81613,0.52834,0.89779,1.7894,0.86713,1.01946,0.00026156,0.00026156,0.00026156
441,286.943,0.48046,0.70468,0.45306,0.84427,0.81489,0.78344,0.8431,0.62239,0.79527,0.78344,0.81613,0.52834,0.89779,1.7894,0.86713,1.01946,0.0002576,0.0002576,0.0002576
442,287.523,0.6084,1.0156,0.5192,0.85589,0.81489,0.78344,0.8431,0.62239,0.79527,0.78344,0.81613,0.52834,0.89779,1.7894,0.86713,1.01946,0.00025364,0.00025364,0.00025364
443,288.144,0.5533,0.84644,0.50394,0.8643,0.81489,0.78344,0.8431,0.62239,0.79527,0.78344,0.81613,0.52834,0.89779,1.7894,0.86713,1.01946,0.00024968,0.00024968,0.00024968
444,288.887,0.56017,0.88592,0.53122,0.85664,0.81791,0.80107,0.84503,0.61535,0.805,0.78881,0.81519,0.53378,0.90956,1.78144,0.86755,1.02516,0.00024572,0.00024572,0.00024572
445,289.752,0.54972,0.83696,0.48658,0.84887,0.81791,0.80107,0.84503,0.61535,0.805,0.78881,0.81519,0.53378,0.90956,1.78144,0.86755,1.02516,0.00024176,0.00024176,0.00024176
446,290.352,0.48001,0.6817,0.45595,0.83299,0.81791,0.80107,0.84503,0.61535,0.805,0.78881,0.81519,0.53378,0.90956,1.78144,0.86755,1.02516,0.0002378,0.0002378,0.0002378
447,290.926,0.49697,0.71758,0.46361,0.85041,0.81791,0.80107,0.84503,0.61535,0.805,0.78881,0.81519,0.53378,0.90956,1.78144,0.86755,1.02516,0.00023384,0.00023384,0.00023384
448,291.556,0.48174,0.69113,0.47262,0.84364,0.81288,0.80242,0.84427,0.61485,0.79933,0.78981,0.81309,0.52699,0.91223,1.77156,0.86992,1.02477,0.00022988,0.00022988,0.00022988
